area,func,label,w,mean_t_logged,mean_t,stranded_pop,total_pop
PL6,LINEAR,row,1,7.0770,12.5354,104805.0,5579189.0
PL6,LINEAR,row,0.10905,3.0442,3.0442,0.0,5579189.0
PL6,LINEAR,row,0.11144,3.0778,3.0778,0.0,5579189.0
PL6,LINEAR,row,0.11265,3.0878,3.0878,0.0,5579189.0
PL6,LINEAR,row,0.11388,3.1120,3.1120,0.0,5579189.0
PL6,LINEAR,row,0.11892,3.1662,3.1662,0.0,5579189.0
PL6,LINEAR,row,0.14142,3.4196,3.4196,0.0,5579189.0
PL6,LINEAR,row,0.14645,3.4635,3.4635,0.0,5579189.0
PL6,LINEAR,row,0.16698,3.6428,3.6428,0.0,5579189.0
PL6,LINEAR,row,0.1783,3.7649,3.7649,0.0,5579189.0
PL6,LINEAR,row,0.17976,3.7838,3.7838,0.0,5579189.0
PL6,LINEAR,row,0.18124,3.8098,3.8098,0.0,5579189.0
PL6,LINEAR,row,0.18424,3.8422,3.8422,0.0,5579189.0
PL6,LINEAR,row,0.19038,3.9025,3.9025,0.0,5579189.0
PL6,LINEAR,row,0.2,3.9900,3.9900,0.0,5579189.0
PL6,LINEAR,S1,,,3.0878,0.0,5579189.0
PL6,LINEAR,S2,,,3.7838,0.0,5579189.0
PL6,LOGISTIC,row,0.0001,0.9634,3.2267,0.0,5579189.0
PL6,LOGISTIC,row,0.0002,1.3793,3.9468,0.0,5579189.0
PL6,LOGISTIC,row,0.0005,2.1021,5.0396,0.0,5579189.0
PL6,LOGISTIC,row,0.001,2.8785,6.1554,0.0,5579189.0
PL6,LOGISTIC,row,0.0022427,4.0537,7.4005,0.0,5579189.0
PL6,LOGISTIC,row,0.0025149,4.2889,7.5749,0.0,5579189.0
PL6,LOGISTIC,row,0.0031623,4.7182,7.9248,208.0,5579189.0
PL6,LOGISTIC,row,0.005,5.5219,8.9052,9518.0,5579189.0
PL6,LOGISTIC,row,0.01,6.5477,10.7555,50772.0,5579189.0
PL6,LOGISTIC,row,0.1,8.2267,22.8141,585934.0,5579189.0
PL6,LOGISTIC,row,0.2,6.8422,48.2066,1882351.0,5579189.0
PL6,LOGISTIC,row,0.5,1.4870,103.5492,4748198.0,5579189.0
PL6,LOGISTIC,row,0.0011892,3.0987,3.0987,0.0,5579189.0
PL6,LOGISTIC,row,0.0012152,3.1216,3.1216,0.0,5579189.0
PL6,LOGISTIC,row,0.0012419,3.1457,3.1457,0.0,5579189.0
PL6,LOGISTIC,row,0.0012968,3.1936,3.1936,0.0,5579189.0
PL6,LOGISTIC,row,0.0014142,3.2983,3.2983,0.0,5579189.0
PL6,LOGISTIC,row,0.0015798,3.4414,3.4414,0.0,5579189.0
PL6,LOGISTIC,row,0.002,3.8404,3.8404,0.0,5579189.0
PL6,LOGISTIC,row,0.0020538,3.8894,3.8895,0.0,5579189.0
PL6,LOGISTIC,row,0.002193,4.0116,4.0116,0.0,5579189.0
PL6,LOGISTIC,row,0.0023417,4.1354,4.1354,0.0,5579189.0
PL6,LOGISTIC,row,0.0026699,4.4079,4.4088,41.0,5579189.0
PL6,LOGISTIC,S1,,,3.1216,0.0,5579189.0
PL6,LOGISTIC,S2,,,4.0116,0.0,5579189.0
PL7,LINEAR,row,0.0001,0.2616,0.2616,0.0,3535873.0
PL7,LINEAR,row,0.0002,0.2616,0.2616,0.0,3535873.0
PL7,LINEAR,row,0.0005,0.2616,0.2616,0.0,3535873.0
PL7,LINEAR,row,0.001,0.2636,0.2636,0.0,3535873.0
PL7,LINEAR,row,0.002,0.3357,0.3357,0.0,3535873.0
PL7,LINEAR,row,0.005,0.7121,0.7121,0.0,3535873.0
PL7,LINEAR,row,0.01,1.1415,1.1415,0.0,3535873.0
PL7,LINEAR,row,0.02,1.6451,1.6451,0.0,3535873.0
PL7,LINEAR,row,0.05,2.4445,2.4445,0.0,3535873.0
PL7,LINEAR,row,0.1,3.2467,3.2467,0.0,3535873.0
PL7,LINEAR,row,0.5,6.0413,6.3157,8084.0,3535873.0
PL7,LINEAR,row,5,7.3877,18.1843,318129.0,3535873.0
PL7,LINEAR,row,0.10054,3.2554,3.2554,0.0,3535873.0
PL7,LINEAR,row,0.10109,3.2612,3.2612,0.0,3535873.0
PL7,LINEAR,row,0.10219,3.2754,3.2754,0.0,3535873.0
PL7,LINEAR,row,0.10443,3.3011,3.3011,0.0,3535873.0
PL7,LINEAR,row,0.10905,3.3490,3.3490,0.0,3535873.0
PL7,LINEAR,row,0.11892,3.4523,3.4523,0.0,3535873.0
PL7,LINEAR,row,0.13,3.5997,3.5997,0.0,3535873.0
PL7,LINEAR,row,0.14142,3.7197,3.7197,0.0,3535873.0
PL7,LINEAR,row,0.14822,3.8029,3.8029,0.0,3535873.0
PL7,LINEAR,row,0.15067,3.8368,3.8368,0.0,3535873.0
PL7,LINEAR,row,0.15316,3.8586,3.8586,0.0,3535873.0
PL7,LINEAR,row,0.15827,3.9031,3.9031,0.0,3535873.0
PL7,LINEAR,row,0.169,3.9762,3.9762,0.0,3535873.0
PL7,LINEAR,row,0.2,4.2756,4.2756,0.0,3535873.0
PL7,LINEAR,S1,,,3.2554,0.0,3535873.0
PL7,LINEAR,S2,,,3.8368,0.0,3535873.0
PL7,LOGISTIC,row,0.0001,1.2180,1.2180,0.0,3535873.0
PL7,LOGISTIC,row,0.0002,1.6942,1.6942,0.0,3535873.0
PL7,LOGISTIC,row,0.0005,2.4376,2.4376,0.0,3535873.0
PL7,LOGISTIC,row,0.001,3.1958,3.1958,0.0,3535873.0
PL7,LOGISTIC,row,0.0016818,3.9103,3.9117,40.0,3535873.0
PL7,LOGISTIC,row,0.001834,4.0115,4.0115,0.0,3535873.0
PL7,LOGISTIC,row,0.005,5.7114,5.7328,632.0,3535873.0
PL7,LOGISTIC,row,0.1,7.3985,18.9001,338902.0,3535873.0
PL7,LOGISTIC,row,0.2,5.4385,40.3082,1027458.0,3535873.0
PL7,LOGISTIC,row,0.5,0.3817,112.0391,3290054.0,3535873.0
PL7,LOGISTIC,row,0.0010443,3.2466,3.2466,0.0,3535873.0
PL7,LOGISTIC,row,0.0010556,3.2629,3.2629,0.0,3535873.0
PL7,LOGISTIC,row,0.0010671,3.2752,3.2752,0.0,3535873.0
PL7,LOGISTIC,row,0.0010905,3.2924,3.2924,0.0,3535873.0
PL7,LOGISTIC,row,0.0011892,3.3844,3.3844,0.0,3535873.0
PL7,LOGISTIC,row,0.0013723,3.5907,3.5907,0.0,3535873.0
PL7,LOGISTIC,row,0.0014142,3.6347,3.6347,0.0,3535873.0
PL7,LOGISTIC,row,0.001784,3.9961,3.9961,0.0,3535873.0
PL7,LOGISTIC,row,0.001905,4.0478,4.0492,40.0,3535873.0
PL7,LOGISTIC,row,0.002,4.1172,4.1185,40.0,3535873.0
PL7,LOGISTIC,row,0.0020341,4.1419,4.1432,40.0,3535873.0
PL7,LOGISTIC,row,0.0023193,4.3006,4.3006,0.0,3535873.0
PL7,LOGISTIC,S1,,,3.2629,0.0,3535873.0
PL7,LOGISTIC,S2,,,4.0492,40.0,3535873.0
PL8,LINEAR,row,0.0002,0.3324,0.3324,0.0,5057024.0
PL8,LINEAR,row,0.0005,0.3325,0.3325,0.0,5057024.0
PL8,LINEAR,row,0.001,0.3342,0.3342,0.0,5057024.0
PL8,LINEAR,row,0.002,0.3984,0.3984,0.0,5057024.0
PL8,LINEAR,row,0.005,0.7546,0.7546,0.0,5057024.0
PL8,LINEAR,row,0.01,1.2262,5.5239,131050.0,5057024.0
PL8,LINEAR,row,0.02,1.8274,1.8273,0.0,5057024.0
PL8,LINEAR,row,0.05,2.7935,2.7935,0.0,5057024.0
PL8,LINEAR,row,0.5,6.8186,6.9846,6996.0,5057024.0
PL8,LINEAR,row,0.10219,3.7330,3.7331,0.0,5057024.0
PL8,LINEAR,row,0.10443,3.7694,3.7694,0.0,5057024.0
PL8,LINEAR,row,0.10905,3.8269,3.8270,0.0,5057024.0
PL8,LINEAR,row,0.11892,3.9607,3.9608,0.0,5057024.0
PL8,LINEAR,row,0.13285,4.1435,4.1435,0.0,5057024.0
PL8,LINEAR,row,0.14142,4.2494,4.2494,0.0,5057024.0
PL8,LINEAR,row,0.15147,4.3679,4.3680,0.0,5057024.0
PL8,LINEAR,row,0.16174,4.5249,4.5249,0.0,5057024.0
PL8,LINEAR,row,0.16441,4.5344,4.5344,0.0,5057024.0
PL8,LINEAR,row,0.16713,4.5573,4.5573,0.0,5057024.0
PL8,LINEAR,row,0.1727,4.6112,4.6112,0.0,5057024.0
PL8,LINEAR,row,0.2,4.8743,4.8743,0.0,5057024.0
PL8,LINEAR,S1,,,3.7331,0.0,5057024.0
PL8,LINEAR,S2,,,4.5344,0.0,5057024.0
PL8,LOGISTIC,row,0.0001,1.3141,1.3141,0.0,5057024.0
PL8,LOGISTIC,row,0.0002,1.8981,1.8981,0.0,5057024.0
PL8,LOGISTIC,row,0.0005,2.7792,2.7791,0.0,5057024.0
PL8,LOGISTIC,row,0.001,3.6029,3.6029,0.0,5057024.0
PL8,LOGISTIC,row,0.0021179,4.7697,4.7697,0.0,5057024.0
PL8,LOGISTIC,row,0.0022427,4.8621,4.8621,0.0,5057024.0
PL8,LOGISTIC,row,0.0025149,5.0143,5.0143,0.0,5057024.0
PL8,LOGISTIC,row,0.0031623,5.4060,5.4081,92.0,5057024.0
PL8,LOGISTIC,row,0.005,6.4059,6.5243,4988.0,5057024.0
PL8,LOGISTIC,row,0.1,8.1699,20.4282,516589.0,5057024.0
PL8,LOGISTIC,row,0.2,5.8276,43.9544,1606737.0,5057024.0
PL8,LOGISTIC,row,0.5,1.0714,102.3302,4267238.0,5057024.0
PL8,LOGISTIC,row,0.0010905,3.7030,3.7030,0.0,5057024.0
PL8,LOGISTIC,row,0.0011388,3.7669,3.7669,0.0,5057024.0
PL8,LOGISTIC,row,0.0011892,3.8275,3.8275,0.0,5057024.0
PL8,LOGISTIC,row,0.0014142,4.0834,4.0834,0.0,5057024.0
PL8,LOGISTIC,row,0.0014804,4.1790,4.1790,0.0,5057024.0
PL8,LOGISTIC,row,0.0019246,4.6135,4.6135,0.0,5057024.0
PL8,LOGISTIC,row,0.002,4.6713,4.6713,0.0,5057024.0
PL8,LOGISTIC,row,0.002055,4.7109,4.7109,0.0,5057024.0
PL8,LOGISTIC,row,0.0021235,4.7788,4.7789,0.0,5057024.0
PL8,LOGISTIC,row,0.0021943,4.8220,4.8220,0.0,5057024.0
PL8,LOGISTIC,row,0.0025019,4.9989,4.9989,0.0,5057024.0
PL8,LOGISTIC,S1,,,3.7669,0.0,5057024.0
PL8,LOGISTIC,S2,,,4.7789,0.0,5057024.0
PL9,LINEAR,row,0.0001,0.2220,0.2220,0.0,5482002.0
PL9,LINEAR,row,0.0002,0.2220,0.2220,0.0,5482002.0
PL9,LINEAR,row,0.0005,0.2220,0.2220,0.0,5482002.0
PL9,LINEAR,row,0.001,0.2233,0.2233,0.0,5482002.0
PL9,LINEAR,row,0.002,0.2731,0.2731,0.0,5482002.0
PL9,LINEAR,row,0.005,0.5131,0.5131,0.0,5482002.0
PL9,LINEAR,row,0.01,0.7993,0.7993,0.0,5482002.0
PL9,LINEAR,row,0.02,1.1633,1.1633,0.0,5482002.0
PL9,LINEAR,row,0.05,1.8242,1.8242,0.0,5482002.0
PL9,LINEAR,row,0.1,2.4965,2.4965,0.0,5482002.0
PL9,LINEAR,row,0.5,5.1557,5.3922,10802.0,5482002.0
PL9,LINEAR,row,5,6.7714,15.2449,387096.0,5482002.0
PL9,LINEAR,row,0.10443,2.5449,2.5449,0.0,5482002.0
PL9,LINEAR,row,0.10671,2.5734,2.5734,0.0,5482002.0
PL9,LINEAR,row,0.10788,2.5966,2.5966,0.0,5482002.0
PL9,LINEAR,row,0.10846,2.5985,2.5985,0.0,5482002.0
PL9,LINEAR,row,0.10905,2.6166,2.6166,0.0,5482002.0
PL9,LINEAR,row,0.11892,2.7312,2.7312,0.0,5482002.0
PL9,LINEAR,row,0.141,2.9484,2.9484,0.0,5482002.0
PL9,LINEAR,row,0.14142,2.9484,2.9484,0.0,5482002.0
PL9,LINEAR,row,0.16077,3.1361,3.1361,0.0,5482002.0
PL9,LINEAR,row,0.16612,3.1691,3.1690,0.0,5482002.0
PL9,LINEAR,row,0.16887,3.1904,3.1904,0.0,5482002.0
PL9,LINEAR,row,0.17166,3.2124,3.2124,0.0,5482002.0
PL9,LINEAR,row,0.1833,3.3014,3.3014,0.0,5482002.0
PL9,LINEAR,row,0.2,3.4506,3.4506,0.0,5482002.0
PL9,LINEAR,S1,,,2.5985,0.0,5482002.0
PL9,LINEAR,S2,,,3.1904,0.0,5482002.0
PL9,LOGISTIC,row,0.0001,0.8525,0.8525,0.0,5482002.0
PL9,LOGISTIC,row,0.0002,1.2008,1.2008,0.0,5482002.0
PL9,LOGISTIC,row,0.0005,1.8462,1.8462,0.0,5482002.0
PL9,LOGISTIC,row,0.001,2.5055,2.5055,0.0,5482002.0
PL9,LOGISTIC,row,0.0016818,3.1345,3.1345,0.0,5482002.0
PL9,LOGISTIC,row,0.001834,3.2634,3.2634,0.0,5482002.0
PL9,LOGISTIC,row,0.0019152,3.3244,3.3244,0.0,5482002.0
PL9,LOGISTIC,row,0.005,4.9808,5.1260,6631.0,5482002.0
PL9,LOGISTIC,row,0.1,6.4788,18.4464,546719.0,5482002.0
PL9,LOGISTIC,row,0.2,5.1745,36.0217,1409205.0,5482002.0
PL9,LOGISTIC,row,0.5,1.3857,89.0061,4002793.0,5482002.0
PL9,LOGISTIC,row,0.0010905,2.5966,2.5966,0.0,5482002.0
PL9,LOGISTIC,row,0.0011144,2.6185,2.6185,0.0,5482002.0
PL9,LOGISTIC,row,0.0011204,2.6287,2.6287,0.0,5482002.0
PL9,LOGISTIC,row,0.0011265,2.6332,2.6332,0.0,5482002.0
PL9,LOGISTIC,row,0.0011388,2.6505,2.6505,0.0,5482002.0
PL9,LOGISTIC,row,0.0011892,2.6937,2.6937,0.0,5482002.0
PL9,LOGISTIC,row,0.0014142,2.9171,2.9172,0.0,5482002.0
PL9,LOGISTIC,row,0.0014487,2.9343,2.9343,0.0,5482002.0
PL9,LOGISTIC,row,0.0018833,3.2940,3.2940,0.0,5482002.0
PL9,LOGISTIC,row,0.002,3.3800,3.3800,0.0,5482002.0
PL9,LOGISTIC,row,0.002011,3.3838,3.3838,0.0,5482002.0
PL9,LOGISTIC,row,0.0021473,3.5119,3.5119,0.0,5482002.0
PL9,LOGISTIC,row,0.0024483,3.6997,3.6997,0.0,5482002.0
PL9,LOGISTIC,S1,,,2.6185,0.0,5482002.0
PL9,LOGISTIC,S2,,,3.3800,0.0,5482002.0
Poland,LINEAR,row,0.0001,0.2127,0.2127,0.0,37067330.0
Poland,LINEAR,row,0.0002,0.2127,0.2127,0.0,37067330.0
Poland,LINEAR,row,0.0005,0.2127,0.2127,0.0,37067330.0
Poland,LINEAR,row,0.001,0.2140,0.2140,0.0,37067330.0
Poland,LINEAR,row,0.002,0.2605,0.2605,0.0,37067330.0
Poland,LINEAR,row,0.005,0.5154,0.5154,0.0,37067330.0
Poland,LINEAR,row,0.01,0.8524,0.8524,0.0,37067330.0
Poland,LINEAR,row,0.02,1.3095,1.3094,0.0,37067330.0
Poland,LINEAR,row,0.05,2.1203,2.1203,0.0,37067330.0
Poland,LINEAR,row,0.1,2.9182,2.9182,0.0,37067330.0
Poland,LINEAR,row,0.14142,3.4136,3.4136,29.0,37067330.0
Poland,LINEAR,row,0.15422,3.5518,3.5517,0.0,37067330.0
Poland,LINEAR,row,0.1576,3.5896,3.5895,0.0,37067330.0
Poland,LINEAR,row,0.16105,3.6260,3.6260,0.0,37067330.0
Poland,LINEAR,row,0.16818,3.6778,3.6778,0.0,37067330.0
Poland,LINEAR,row,0.2,3.9665,3.9665,0.0,37067330.0
Poland,LINEAR,S1,,,2.9182,0.0,37067330.0
Poland,LINEAR,S2,,,3.5895,0.0,37067330.0
Poland,LOGISTIC,row,0.0001,0.9246,0.9245,0.0,37067330.0
Poland,LOGISTIC,row,0.0002,1.3758,1.3757,0.0,37067330.0
Poland,LOGISTIC,row,0.0005,2.1431,2.1431,0.0,37067330.0
Poland,LOGISTIC,row,0.001,2.8963,2.8963,0.0,37067330.0
Poland,LOGISTIC,row,0.0016818,3.5973,3.5973,0.0,37067330.0
Poland,LOGISTIC,row,0.001834,3.7466,3.7466,0.0,37067330.0
Poland,LOGISTIC,row,0.0010443,2.9464,2.9464,12.0,37067330.0
Poland,LOGISTIC,row,0.0010671,2.9708,2.9708,12.0,37067330.0
Poland,LOGISTIC,row,0.0010905,2.9961,2.9961,12.0,37067330.0
Poland,LOGISTIC,row,0.0011892,3.1147,3.1147,12.0,37067330.0
Poland,LOGISTIC,row,0.0013873,3.3156,3.3156,12.0,37067330.0
Poland,LOGISTIC,row,0.0014142,3.3442,3.3442,12.0,37067330.0
Poland,LOGISTIC,row,0.0018035,3.7095,3.7095,12.0,37067330.0
Poland,LOGISTIC,row,0.0018636,3.7731,3.7731,12.0,37067330.0
Poland,LOGISTIC,row,0.0019257,3.8157,3.8157,12.0,37067330.0
Poland,LOGISTIC,row,0.002,3.8731,3.8732,52.0,37067330.0
Poland,LOGISTIC,row,0.0020563,3.9218,3.9219,52.0,37067330.0
Poland,LOGISTIC,row,0.0023445,4.1245,4.1245,12.0,37067330.0
Poland,LOGISTIC,S1,,,2.9708,12.0,37067330.0
Poland,LOGISTIC,S2,,,3.7731,12.0,37067330.0
Portugal,LINEAR,row,0.0001,0.1526,0.1526,0.0,9850636.0
Portugal,LINEAR,row,0.0002,0.1526,0.1526,0.0,9850636.0
Portugal,LINEAR,row,0.0005,0.1526,0.1526,0.0,9850636.0
Portugal,LINEAR,row,0.001,0.1528,0.1528,0.0,9850636.0
Portugal,LINEAR,row,0.002,0.1753,0.1753,0.0,9850636.0
Portugal,LINEAR,row,0.005,0.3456,0.3456,0.0,9850636.0
Portugal,LINEAR,row,0.01,0.6052,0.6052,0.0,9850636.0
Portugal,LINEAR,row,0.02,1.0126,1.0126,0.0,9850636.0
Portugal,LINEAR,row,0.05,1.8066,1.8066,0.0,9850636.0
Portugal,LINEAR,row,0.1,2.6507,2.6507,0.0,9850636.0
Portugal,LINEAR,row,0.5,5.5024,6.5742,87987.0,9850636.0
Portugal,LINEAR,row,0.10219,2.6835,2.6835,0.0,9850636.0
Portugal,LINEAR,row,0.1033,2.6981,2.6981,0.0,9850636.0
Portugal,LINEAR,row,0.10386,2.7076,2.7076,0.0,9850636.0
Portugal,LINEAR,row,0.10443,2.7139,2.7139,0.0,9850636.0
Portugal,LINEAR,row,0.10905,2.7702,2.7702,0.0,9850636.0
Portugal,LINEAR,row,0.11892,2.8956,2.8956,0.0,9850636.0
Portugal,LINEAR,row,0.13429,3.1020,3.1020,0.0,9850636.0
Portugal,LINEAR,row,0.14142,3.1855,3.1855,0.0,9850636.0
Portugal,LINEAR,row,0.15312,3.3061,3.3061,0.0,9850636.0
Portugal,LINEAR,row,0.1635,3.4050,3.4050,0.0,9850636.0
Portugal,LINEAR,row,0.16895,3.4520,3.4520,0.0,9850636.0
Portugal,LINEAR,row,0.17174,3.4711,3.4711,0.0,9850636.0
Portugal,LINEAR,row,0.17458,3.4929,3.4929,0.0,9850636.0
Portugal,LINEAR,row,0.2,3.7164,3.7164,0.0,9850636.0
Portugal,LINEAR,S1,,,2.6981,0.0,9850636.0
Portugal,LINEAR,S2,,,3.4711,0.0,9850636.0
Portugal,LOGISTIC,row,0.0001,0.6775,0.6775,0.0,9850636.0
Portugal,LOGISTIC,row,0.0002,1.0867,1.0867,0.0,9850636.0
Portugal,LOGISTIC,row,0.0005,1.8535,1.8535,0.0,9850636.0
Portugal,LOGISTIC,row,0.001,2.6512,2.6512,0.0,9850636.0
Portugal,LOGISTIC,row,0.0016818,3.3632,3.3633,4.0,9850636.0
Portugal,LOGISTIC,row,0.001834,3.5183,3.5184,4.0,9850636.0
Portugal,LOGISTIC,row,0.0019152,3.5816,3.5817,4.0,9850636.0
Portugal,LOGISTIC,row,0.005,5.2715,5.8193,44964.0,9850636.0
Portugal,LOGISTIC,row,0.01,5.8958,10.3973,369516.0,9850636.0
Portugal,LOGISTIC,row,0.1,6.5823,23.3311,1374888.0,9850636.0
Portugal,LOGISTIC,row,0.2,5.4973,35.7101,2480128.0,9850636.0
Portugal,LOGISTIC,row,0.5,1.3341,94.6478,7659992.0,9850636.0
Portugal,LOGISTIC,row,0.0010443,2.7037,2.7037,0.0,9850636.0
Portugal,LOGISTIC,row,0.0010671,2.7289,2.7289,0.0,9850636.0
Portugal,LOGISTIC,row,0.0010905,2.7516,2.7516,0.0,9850636.0
Portugal,LOGISTIC,row,0.0011892,2.8684,2.8684,4.0,9850636.0
Portugal,LOGISTIC,row,0.0013873,3.0747,3.0748,4.0,9850636.0
Portugal,LOGISTIC,row,0.0014142,3.1018,3.1019,4.0,9850636.0
Portugal,LOGISTIC,row,0.0018035,3.4947,3.4948,4.0,9850636.0
Portugal,LOGISTIC,row,0.0019257,3.5971,3.5971,4.0,9850636.0
Portugal,LOGISTIC,row,0.0019576,3.6218,3.6219,4.0,9850636.0
Portugal,LOGISTIC,row,0.0019899,3.6498,3.6498,4.0,9850636.0
Portugal,LOGISTIC,row,0.002,3.6535,3.6535,0.0,9850636.0
Portugal,LOGISTIC,row,0.0020563,3.6880,3.6880,0.0,9850636.0
Portugal,LOGISTIC,row,0.0023445,3.8950,3.8950,0.0,9850636.0
Portugal,LOGISTIC,S1,,,2.7289,0.0,9850636.0
Portugal,LOGISTIC,S2,,,3.6219,4.0,9850636.0
SE1,LINEAR,row,0.0001,0.4850,5.9180,0.0,4072082.0
SE1,LINEAR,row,0.00015,0.4850,5.9180,0.0,4072082.0
SE1,LINEAR,row,0.0002,0.4850,5.9180,0.0,4072082.0
SE1,LINEAR,row,0.0003,0.4850,5.9190,0.0,4072082.0
SE1,LINEAR,row,0.0005,0.4850,5.9190,0.0,4072082.0
SE1,LINEAR,row,0.0007,0.4850,5.9190,0.0,4072082.0
SE1,LINEAR,row,0.001,0.4852,5.9237,0.0,4072082.0
SE1,LINEAR,row,0.0015,0.4867,5.9381,0.0,4072082.0
SE1,LINEAR,row,0.002,0.4911,5.9496,0.0,4072082.0
SE1,LINEAR,row,0.003,0.5073,6.0651,0.0,4072082.0
SE1,LINEAR,row,0.005,0.5499,6.2837,0.0,4072082.0
SE1,LINEAR,row,0.007,0.5979,6.5246,0.0,4072082.0
SE1,LINEAR,row,0.01,0.6663,6.8223,0.0,4072082.0
SE1,LINEAR,row,0.015,0.7719,7.1775,0.0,4072082.0
SE1,LINEAR,row,0.02,0.8779,7.5705,0.0,4072082.0
SE1,LINEAR,row,0.03,1.0830,8.0886,0.0,4072082.0
SE1,LINEAR,row,0.05,1.4401,8.8549,0.0,4072082.0
SE1,LINEAR,row,0.07,1.8100,9.2828,2.0,4072082.0
SE1,LINEAR,row,0.1,2.3398,10.2063,2.0,4072082.0
SE1,LINEAR,row,0.15,3.0265,11.2292,2.0,4072082.0
SE1,LINEAR,row,0.2,3.5452,12.4007,2.0,4072082.0
SE1,LINEAR,row,0.3,4.4118,13.0475,2.0,4072082.0
SE1,LINEAR,row,0.3873,5.0835,14.4255,48.0,4072082.0
SE1,LINEAR,row,0.44006,5.4012,14.5665,48.0,4072082.0
SE1,LINEAR,row,0.7,6.4354,16.4210,48.0,4072082.0
SE1,LINEAR,row,1,7.1610,17.2543,433.0,4072082.0
SE1,LINEAR,row,1.5,8.1883,18.7361,17838.0,4072082.0
SE1,LINEAR,row,2,8.6683,21.8504,114622.0,4072082.0
SE1,LINEAR,row,3,9.2743,22.8346,111524.0,4072082.0
SE1,LINEAR,row,5,10.1618,23.8601,122903.0,4072082.0
SE1,LINEAR,row,0.25149,3.9261,3.9384,420.0,4072082.0
SE1,LINEAR,row,0.26631,4.0407,4.0531,420.0,4072082.0
SE1,LINEAR,row,0.27404,4.1006,4.1129,420.0,4072082.0
SE1,LINEAR,row,0.278,4.1486,4.1610,420.0,4072082.0
SE1,LINEAR,row,0.27999,4.1621,4.1744,420.0,4072082.0
SE1,LINEAR,row,0.28201,4.1761,4.1884,420.0,4072082.0
SE1,LINEAR,row,0.31623,4.4334,4.4533,677.0,4072082.0
SE1,LINEAR,row,0.3614,4.7345,4.7544,677.0,4072082.0
SE1,LINEAR,row,0.46981,5.3948,5.4360,1398.0,4072082.0
SE1,LINEAR,row,0.5,5.5481,5.5893,1398.0,4072082.0
SE1,LINEAR,row,0.53567,5.6388,5.6800,1398.0,4072082.0
SE1,LINEAR,row,0.54008,5.6794,5.7215,1430.0,4072082.0
SE1,LINEAR,row,0.54453,5.7049,5.7461,1398.0,4072082.0
SE1,LINEAR,row,0.55353,5.7445,5.7998,1876.0,4072082.0
SE1,LINEAR,row,0.57198,5.8137,5.8690,1876.0,4072082.0
SE1,LINEAR,row,0.61076,5.9697,6.0418,2444.0,4072082.0
SE1,LINEAR,S1,,,4.1610,420.0,4072082.0
SE1,LINEAR,S2,,,5.7215,1430.0,4072082.0
SE1,LOGISTIC,row,0.0001,0.6818,6.7877,0.0,4072082.0
SE1,LOGISTIC,row,0.00015,0.7844,7.1346,0.0,4072082.0
SE1,LOGISTIC,row,0.0002,0.8852,7.4046,0.0,4072082.0
SE1,LOGISTIC,row,0.0003,1.0917,7.8107,0.0,4072082.0
SE1,LOGISTIC,row,0.0005,1.4434,8.3939,0.0,4072082.0
SE1,LOGISTIC,row,0.0007,1.8044,8.8079,0.0,4072082.0
SE1,LOGISTIC,row,0.001,2.3443,9.2681,2.0,4072082.0
SE1,LOGISTIC,row,0.0015,2.9876,9.8657,2.0,4072082.0
SE1,LOGISTIC,row,0.002,3.4569,10.9669,2.0,4072082.0
SE1,LOGISTIC,row,0.003,4.2750,12.0761,189.0,4072082.0
SE1,LOGISTIC,row,0.007,5.9965,14.4123,2389.0,4072082.0
SE1,LOGISTIC,row,0.0073192,6.0717,14.4745,2389.0,4072082.0
SE1,LOGISTIC,row,0.0076529,6.1567,14.7537,2389.0,4072082.0
SE1,LOGISTIC,row,0.0083666,6.2877,14.9622,2389.0,4072082.0
SE1,LOGISTIC,row,0.01,6.5515,15.5248,2404.0,4072082.0
SE1,LOGISTIC,row,0.015,7.2270,17.5248,24505.0,4072082.0
SE1,LOGISTIC,row,0.02,7.7498,18.5540,34303.0,4072082.0
SE1,LOGISTIC,row,0.03,8.5272,19.2397,37132.0,4072082.0
SE1,LOGISTIC,row,0.05,9.2221,21.5133,82001.0,4072082.0
SE1,LOGISTIC,row,0.07,9.8121,23.2528,122171.0,4072082.0
SE1,LOGISTIC,row,0.1,9.8832,27.1071,274198.0,4072082.0
SE1,LOGISTIC,row,0.15,9.8519,29.0569,345363.0,4072082.0
SE1,LOGISTIC,row,0.2,9.9037,33.3794,529149.0,4072082.0
SE1,LOGISTIC,row,0.3,9.6322,49.1229,1156660.0,4072082.0
SE1,LOGISTIC,row,0.5,6.7812,77.8015,2346494.0,4072082.0
SE1,LOGISTIC,row,0.0025149,3.8361,3.8561,677.0,4072082.0
SE1,LOGISTIC,row,0.0028201,4.0284,4.0579,1004.0,4072082.0
SE1,LOGISTIC,row,0.0029863,4.1547,4.1854,1041.0,4072082.0
SE1,LOGISTIC,row,0.0030293,4.1782,4.2089,1041.0,4072082.0
SE1,LOGISTIC,row,0.0030511,4.2032,4.2339,1041.0,4072082.0
SE1,LOGISTIC,row,0.003073,4.2241,4.2548,1041.0,4072082.0
SE1,LOGISTIC,row,0.0031623,4.2966,4.3272,1041.0,4072082.0
SE1,LOGISTIC,row,0.0039664,4.6998,4.7588,2003.0,4072082.0
SE1,LOGISTIC,row,0.005,5.1480,5.2729,4238.0,4072082.0
